id,dep_delayed_15min
0,0.03819187533947072
1,0.05615201113965239
2,0.04023799361700307
3,0.25055396430120397
4,0.29680201848714644
5,0.07540930004838196
6,0.05547247520227395
7,0.20282945007211958
8,0.14156582091633166
9,0.3044750954420142
10,0.2959586585762905
11,0.2993521743943143
12,0.08929571933030298
13,0.1497888904323152
14,0.07357435380571463
15,0.2523686373827257
16,0.09480144182219231
17,0.21912271206537937
18,0.5064696499031403
19,0.025560782347956043
20,0.13077466332940293
21,0.03690309839840624
22,0.3290287175776587
23,0.12879450031533024
24,0.2322546287743552
25,0.3069242435649865
26,0.022868977591951906
27,0.0451634259933423
28,0.27739973342140506
29,0.15728769817070712
30,0.16461896011916624
31,0.3846325647309768
32,0.020349508031116532
33,0.2329748725249576
34,0.45253486189909503
35,0.2705593814770851
36,0.1221008852952792
37,0.16148543373269572
38,0.07601231949776266
39,0.1880183308142865
40,0.07614450449992798
41,0.16199272684834778
42,0.14943407598068129
43,0.3296371589712128
44,0.12049403217656167
45,0.4292633768116428
46,0.02505393600914794
47,0.1753885738051386
48,0.6384986534156236
49,0.08635055090099096
50,0.41184030008294126
51,0.051339786296665725
52,0.13487503277884996
53,0.3729471279522504
54,0.14025510126457294
55,0.0974448437279986
56,0.244696176985833
57,0.3161980303157566
58,0.07765339332563752
59,0.1983682013389867
60,0.21213110013503217
61,0.10535989469881224
62,0.1675393809302193
63,0.23861217574988278
64,0.1463015242195258
65,0.1536372141876471
66,0.029523690550687615
67,0.15531163666542097
68,0.10294419752773401
69,0.22262325707329175
70,0.02321703281543881
71,0.248392855294385
72,0.38198494790670073
73,0.2573863523184274
74,0.6932493794651368
75,0.25672594156441636
76,0.08941694693557722
77,0.15052265390795674
78,0.07621902409835125
79,0.14374808052108168
80,0.12351203082612183
81,0.23967036591488902
82,0.1000556397812767
83,0.11173965326991007
84,0.11510984070678157
85,0.017243381761805624
86,0.07727693328633842
87,0.19487396480675173
88,0.21051186350952306
89,0.1804862646293535
90,0.23520385162503415
91,0.1963576990435441
92,0.15207413388258342
93,0.1618650371294061
94,0.1682448819823499
95,0.13063845666423587
96,0.2729719622568147
97,0.10551677611238681
98,0.21625974987168478
99,0.35159737219705844
100,0.12260847566412883
101,0.1540050543091189
102,0.07785347805561145
103,0.24065590418986565
104,0.02883651249146289
105,0.0978870974990151
106,0.3234753687593984
107,0.07726175199957817
108,0.14210390058741407
109,0.21966482585363037
110,0.16239161261948698
111,0.2144841667801436
112,0.827265513442433
113,0.02654591544657395
114,0.04058375512927617
115,0.11062012040993792
116,0.09000272885790588
117,0.5281013674689948
118,0.06695601426879474
119,0.1374284920005886
120,0.26437260782296784
121,0.2561232702180761
122,0.1648752340257791
123,0.17423611720036017
124,0.2273347761693794
125,0.049561155199922595
126,0.05681382945195389
127,0.03262691063731031
128,0.08404253658897896
