id,dep_delayed_15min
0,0.03895764363221579
1,0.059309498445485116
2,0.043234285195918556
3,0.24461115802859884
4,0.2917693629417131
5,0.0717126558088178
6,0.058679620823564
7,0.19065547078536596
8,0.14612165764781243
9,0.299772646230544
10,0.299099879393615
11,0.2749238160270096
12,0.08807097325168114
13,0.1533016092945246
14,0.06778621904049764
15,0.2486288724804045
16,0.08795029836844423
17,0.23513654339341628
18,0.47022012574844163
19,0.03216764255480691
20,0.13776395459983554
21,0.03652097200161581
22,0.3103653142450319
23,0.12963986734322797
24,0.23173204405993328
25,0.304630312074482
26,0.030443568762303308
27,0.04815184622344126
28,0.2935502356856917
29,0.15376543857659022
30,0.16121534351318068
31,0.391858369180107
32,0.02234716103005521
33,0.238805665511225
34,0.4477552577223795
35,0.2688728436706223
36,0.15705546961434705
37,0.15881222670295025
38,0.07826041222426092
39,0.18718431745048197
40,0.112939794118017
41,0.15609491425762262
42,0.146289074232972
43,0.3190811903662071
44,0.11300553772508487
45,0.4217717406265748
46,0.03295242801884499
47,0.17526951460388923
48,0.6079371774163849
49,0.08967316326553666
50,0.4019713716355383
51,0.05232816776274459
52,0.12862921320420587
53,0.3586764134629956
54,0.16400356424679544
55,0.10270094922443439
56,0.24804113927691615
57,0.3073593223470128
58,0.08431262850114309
59,0.24294854438228597
60,0.20210830904919969
61,0.10385541089440306
62,0.16753873053583357
63,0.24208092589502736
64,0.15389529929507806
65,0.15615851675653733
66,0.03228968336279613
67,0.15117175304835936
68,0.11268142223591252
69,0.2116694056916614
70,0.026141723360044583
71,0.23474997094396405
72,0.36468869724435754
73,0.24803858707984192
74,0.6677844479669248
75,0.24842081540334385
76,0.08880892251129657
77,0.15054218193266977
78,0.07211369774244124
79,0.14701547119846542
80,0.16190556011317164
81,0.22978165221608746
82,0.09861267761949634
83,0.11779880830206287
84,0.11536764923051823
85,0.023340784393863768
86,0.07588851655298451
87,0.2040498520655889
88,0.18955833684383513
89,0.17905526576038996
90,0.23002921376245988
91,0.18994971835178046
92,0.1532390687550285
93,0.16253182824434623
94,0.1638774025940344
95,0.1293059035467901
96,0.2781790814849657
97,0.10832688072885681
98,0.22528373410561325
99,0.3461307225358115
100,0.11941988624693681
101,0.15679629807766063
102,0.07923607093860664
103,0.2385082372389201
104,0.0339824723352174
105,0.10009723693784196
106,0.3155898614723531
107,0.07149044459002178
108,0.1452345947570039
109,0.21356790132285158
110,0.17284262591537683
111,0.21505690219898058
112,0.7530970308265108
113,0.030164799747304728
114,0.04284840284902752
115,0.10862836138683041
116,0.09463397731682181
117,0.48759402148371866
118,0.06329275887613757
119,0.13587004300856498
120,0.24642006045743434
121,0.2539010712173408
122,0.1642941392420731
123,0.17163156507749064
124,0.22737508506611387
125,0.0522847429654022
126,0.05849357439376559
127,0.035066358612222244
128,0.08199013284994378
129,0.27722289163954333
130,0.26028817846331
131,0.1545109664189095
132,0.028790058458330246
133,0.16737405162239236
134,0.04582412156370934
135,0.17969097128205294
136,0.20355127679235085
137,0.13572234788966822
138,0.025774545260049228
139,0.08063916905035211
140,0.22575296051145033
141,0.2048354270551572
142,0.21991740969977097
143,0.21492077170995555
144,0.10063442269260307
145,0.1486285988478218
146,0.25825833269178017
147,0.23016926680081434
148,0.08258140042879054
149,0.3756664902007977
150,0.38899404860377806
151,0.1607938068279759
152,0.11633493460783317
153,0.1393843837724384
154,0.13841070845543824
155,0.1425934276081356
156,0.23825238111922445
157,0.205093661684621
158,0.35397491590891955
159,0.028360478573756787
160,0.06812322854981616
161,0.3797357156026268
162,0.5708260489172945
163,0.11655607029125319
164,0.15758334909147684
165,0.11738191674972208
166,0.18742816246603217
167,0.06935343681305034
168,0.12390357391192713
169,0.23839805770637207
170,0.17207000840324618
171,0.1405644621807851
172,0.1200152371350305
173,0.21887484417135228
174,0.2692517687997633
175,0.20492168572098818
176,0.14726091377059103
177,0.01153951787431537
178,0.22326067756344659
179,0.14843932765953102
180,0.0402168003653242
181,0.10990804247761655
182,0.20526992122465423
183,0.53021242443406
184,0.24562754651226276
