id,dep_delayed_15min
0,0.01612202823162079
1,0.031091898679733276
2,0.0734299048781395
3,0.1597670316696167
4,0.196627676486969
5,0.127902552485466
6,0.0565340556204319
7,0.16966868937015533
8,0.17887364327907562
9,0.3122521936893463
10,0.24289438128471375
11,0.275662899017334
12,0.11025448143482208
13,0.19749565422534943
14,0.06533964723348618
15,0.2921961545944214
16,0.06093650683760643
17,0.27445825934410095
18,0.38120996952056885
19,0.005253097508102655
20,0.26918038725852966
21,0.034906964749097824
22,0.21332451701164246
23,0.1373952478170395
24,0.27224668860435486
25,0.32553231716156006
26,0.002364846644923091
27,0.01991543360054493
28,0.28198331594467163
29,0.17667187750339508
30,0.11634790897369385
31,0.4061892330646515
32,0.024039626121520996
33,0.34770533442497253
34,0.4364047050476074
35,0.26542869210243225
36,0.22895921766757965
37,0.09050733596086502
38,0.07653511315584183
39,0.17437341809272766
40,0.12969043850898743
41,0.12039884924888611
42,0.1725699007511139
43,0.16165907680988312
44,0.11120577901601791
45,0.5678118467330933
46,0.0022073688451200724
47,0.21681444346904755
48,0.46191197633743286
49,0.1171172708272934
50,0.4685150384902954
51,0.04618258774280548
52,0.19417406618595123
53,0.4819338321685791
54,0.2484874427318573
55,0.06468716263771057
56,0.2521821856498718
57,0.26098453998565674
58,0.05674704536795616
59,0.30498039722442627
60,0.17704570293426514
61,0.11719514429569244
62,0.1323600858449936
63,0.23510856926441193
64,0.15575531125068665
65,0.1280251145362854
66,0.016138548031449318
67,0.15292447805404663
68,0.12549372017383575
69,0.294024258852005
70,0.005796934477984905
71,0.21685414016246796
72,0.4047362208366394
73,0.3408215045928955
74,0.5552131533622742
75,0.21309995651245117
76,0.11279898881912231
77,0.2345300316810608
78,0.07916238158941269
79,0.06618691235780716
80,0.15114597976207733
81,0.25712549686431885
82,0.12043806910514832
83,0.1020502969622612
84,0.13259682059288025
85,0.0017290357500314713
86,0.0937899798154831
87,0.20574571192264557
88,0.25283369421958923
89,0.23009519279003143
90,0.18100543320178986
91,0.28790074586868286
92,0.12573857605457306
93,0.12940600514411926
94,0.2353273332118988
95,0.1798800230026245
96,0.35786211490631104
97,0.12295301258563995
98,0.15366235375404358
99,0.35740309953689575
100,0.12079202383756638
101,0.2527080178260803
102,0.08727391064167023
103,0.22129195928573608
104,0.002188860671594739
105,0.12854604423046112
106,0.2822076082229614
107,0.044779788702726364
108,0.14695614576339722
109,0.23383846879005432
110,0.22308440506458282
111,0.22594451904296875
112,0.6195124983787537
113,0.031038379296660423
114,0.05094922333955765
115,0.14098642766475677
116,0.11611777544021606
117,0.4485536515712738
118,0.062077946960926056
119,0.17124293744564056
120,0.2873508334159851
121,0.3618514835834503
122,0.14830282330513
123,0.1788700371980667
124,0.3094242215156555
125,0.04160001873970032
126,0.06756392866373062
127,0.019552722573280334
128,0.05369092896580696
129,0.46082234382629395
130,0.3345816433429718
131,0.13606786727905273
132,0.024722827598452568
133,0.19666211307048798
134,0.01389350462704897
135,0.17537812888622284
136,0.22926348447799683
137,0.09773144125938416
138,0.040976282209157944
139,0.05619227886199951
140,0.35995954275131226
141,0.14639706909656525
142,0.26619386672973633
143,0.29582855105400085
144,0.09016136080026627
145,0.17874038219451904
146,0.2607896327972412
147,0.20140676200389862
148,0.10763482749462128
149,0.40928372740745544
150,0.688177227973938
151,0.25714755058288574
152,0.11380802094936371
153,0.17027853429317474
154,0.18319444358348846
155,0.13004964590072632
156,0.2973756194114685
157,0.18829694390296936
158,0.3704664409160614
159,0.033684223890304565
